"MASP2","HGNC:6902","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:6902","2016-08-22T17:50:12+00:00"
"MATN3","HGNC:6909","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:6909","2014-03-12T13:22:25+00:00"
"MAX","HGNC:6913","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:6913","2021-07-20T12:41:37-04:00"
"MBD5","HGNC:20444","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:20444","2025-08-29T15:56:13-04:00"
"MC2R","HGNC:6930","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:6930","2016-08-22T17:50:13+00:00"
"MCCC1","HGNC:6936","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:6936","2016-08-22T17:50:14+00:00"
"MCEE","HGNC:16732","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:16732","2015-03-25T14:32:03+00:00"
"MCFD2","HGNC:18451","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18451","2016-08-22T17:50:15+00:00"
"MCPH1","HGNC:6954","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:6954","2016-08-22T17:50:15+00:00"
"MECP2","HGNC:6990","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:6990","2021-02-22T17:50:36+00:00"
"MED12","HGNC:11957","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:11957","2026-04-14T12:21:28-04:00"
"MED13L","HGNC:22962","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:22962","2023-08-08T16:24:06+00:00"
"MEF2C","HGNC:6996","Sufficient Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:6996","2020-02-26T17:33:14+00:00"
"MEFV","HGNC:6998","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:6998","2018-08-16T23:50:34+00:00"
"MEG3","HGNC:14575","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14575","2024-09-12T15:51:02-04:00"
"MEIS2","HGNC:7001","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7001","2021-09-14T16:47:18+00:00"
"MEN1","HGNC:7010","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7010","2022-01-12T17:39:34+00:00"
"MEST","HGNC:7028","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7028","2012-04-04T18:50:50+00:00"
"MET","HGNC:7029","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7029","2012-09-06T19:43:27+00:00"
"METTL23","HGNC:26988","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26988","2016-08-22T17:50:16+00:00"
"MFHAS1","HGNC:16982","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:16982","2012-02-08T20:52:27+00:00"
"MFN2","HGNC:16877","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:16877","2017-02-02T14:59:08+00:00"
"MFRP","HGNC:18121","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18121","2016-08-22T17:50:17+00:00"
"MFSD8","HGNC:28486","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:28486","2016-08-22T17:50:18+00:00"
"MGP","HGNC:7060","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7060","2021-02-08T18:21:30+00:00"
"MID1","HGNC:7095","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7095","2021-08-23T15:48:58+00:00"
"MID2","HGNC:7096","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7096","2012-07-25T14:31:09+00:00"
"MITF","HGNC:7105","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7105","2021-04-13T16:15:04+00:00"
"MKKS","HGNC:7108","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7108","2016-08-22T17:50:19+00:00"
"MKRN3","HGNC:7114","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7114","2012-04-25T01:46:53+00:00"
"MKS1","HGNC:7121","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7121","2016-08-22T17:50:20+00:00"
"MLC1","HGNC:17082","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17082","2016-08-22T17:50:21+00:00"
"MLH1","HGNC:7127","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7127","2021-10-13T14:22:36-04:00"
"MLPH","HGNC:29643","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:29643","2016-08-22T17:50:21+00:00"
"MLYCD","HGNC:7150","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7150","2016-08-22T17:50:22+00:00"
"MMAA","HGNC:18871","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18871","2016-08-22T17:56:54+00:00"
"MMAB","HGNC:19331","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19331","2017-06-30T17:12:15+00:00"
"MMACHC","HGNC:24525","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:24525","2016-08-22T17:50:23+00:00"
"MMADHC","HGNC:25221","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:25221","2016-07-21T21:00:45+00:00"
"MMUT","HGNC:7526","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7526","2016-08-25T21:41:16+00:00"
"MNX1","HGNC:4979","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:4979","2012-10-04T19:05:41+00:00"
"MOCS2","HGNC:7193","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7193","2016-08-22T17:50:24+00:00"
"MOV10","HGNC:7200","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7200","2019-03-12T17:54:50+00:00"
"MPDZ","HGNC:7208","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7208","2016-08-22T17:50:25+00:00"
"MPLKIP","HGNC:16002","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:16002","2016-08-22T17:50:25+00:00"
"MPZ","HGNC:7225","Emerging Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7225","2026-07-14T16:49:22-04:00"
"MRE11","HGNC:7230","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7230","2023-12-19T09:45:21-05:00"
"MSH2","HGNC:7325","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7325","2021-10-13T18:24:26+00:00"
"MSH3","HGNC:7326","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7326","2020-05-08T22:02:56+00:00"
"MSH6","HGNC:7329","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7329","2021-10-13T12:40:38-04:00"
"MSL3","HGNC:7370","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7370","2023-08-23T16:27:00+00:00"
"MSRB3","HGNC:27375","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:27375","2021-08-23T16:01:08+00:00"
"MSX1","HGNC:7391","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7391","2021-01-12T17:12:44+00:00"
"MSX2","HGNC:7392","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7392","2023-06-28T16:10:14+00:00"
"MTAP","HGNC:7413","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7413","2022-10-12T13:00:57-04:00"
"MTFMT","HGNC:29666","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:29666","2016-08-22T17:50:26+00:00"
"MTHFR","HGNC:7436","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7436","2016-08-22T17:50:27+00:00"
"MTM1","HGNC:7448","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7448","2021-01-11T21:11:12+00:00"
"MTMR2","HGNC:7450","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7450","2016-08-22T17:50:27+00:00"
"MTO1","HGNC:19261","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19261","2016-08-22T17:50:28+00:00"
"MTR","HGNC:7468","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7468","2016-08-22T17:50:29+00:00"
"MTRR","HGNC:7473","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7473","2016-08-22T17:50:30+00:00"
"MTTP","HGNC:7467","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7467","2016-08-22T17:50:31+00:00"
"MTX2","HGNC:7506","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7506","2026-06-25T14:01:41-04:00"
"MUTYH","HGNC:7527","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7527","2015-11-11T12:23:11-05:00"
"MYBPC3","HGNC:7551","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7551","2023-01-10T12:17:15-05:00"
"MYCN","HGNC:7559","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7559","2017-07-12T21:09:52+00:00"
"MYH7","HGNC:7577","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7577","2015-11-15T21:00:43-05:00"
"MYH9","HGNC:7579","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7579","2024-09-04T15:47:17-04:00"
"MYH10","HGNC:7568","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7568","2019-01-23T17:36:30+00:00"
"MYH11","HGNC:7569","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7569","2024-09-25T14:46:31-04:00"
"MYH14","HGNC:23212","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:23212","2026-06-26T10:16:16-04:00"
"MYL2","HGNC:7583","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7583","2026-07-02T16:45:09-04:00"
"MYL3","HGNC:7584","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7584","2015-11-18T15:47:37-05:00"
"MYLK","HGNC:7590","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7590","2026-05-12T12:23:06-04:00"
"MYO1E","HGNC:7599","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7599","2016-08-22T17:50:32+00:00"
"MYO3A","HGNC:7601","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7601","2018-03-06T21:52:11+00:00"
"MYO5A","HGNC:7602","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7602","2016-08-22T17:50:33+00:00"
"MYO5B","HGNC:7603","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7603","2015-04-09T03:17:07+00:00"
"MYO15A","HGNC:7594","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7594","2016-08-22T17:50:32+00:00"
"MYSM1","HGNC:29401","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:29401","2025-05-30T10:45:07-04:00"
"MYT1L","HGNC:7623","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7623","2017-03-09T19:58:56+00:00"
"NAA10","HGNC:18704","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18704","2022-08-09T16:11:40+00:00"
"NAA15","HGNC:30782","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:30782","2021-04-13T16:31:54+00:00"
"NAALADL2","HGNC:23219","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:23219","2016-01-07T17:38:02+00:00"
"NAF1","HGNC:25126","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:25126","2024-08-20T06:38:57-04:00"
"ASPNAT","HGNC:26742","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26742","2016-08-22T17:50:34+00:00"
"NBAS","HGNC:15625","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:15625","2016-08-22T17:50:35+00:00"
"NBEA","HGNC:7648","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7648","2019-06-26T16:59:21+00:00"
"NBN","HGNC:7652","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7652","2024-04-10T12:18:49-04:00"
"NCF1","HGNC:7660","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7660","2012-10-10T14:09:03+00:00"
"NCF2","HGNC:7661","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7661","2016-08-22T17:50:35+00:00"
"NCF4","HGNC:7662","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7662","2016-08-22T17:50:36+00:00"
"NCKAP1","HGNC:7666","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7666","2017-12-27T18:11:26+00:00"
"NDE1","HGNC:17619","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17619","2016-04-29T17:08:43+00:00"
"NDN","HGNC:7675","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7675","2012-04-27T03:57:36+00:00"
"NDP","HGNC:7678","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7678","2012-06-14T19:05:29+00:00"
"NDRG1","HGNC:7679","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7679","2016-08-22T17:50:37+00:00"
"NDUFA1","HGNC:7683","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7683","2012-07-25T14:34:36+00:00"
"NDUFA10","HGNC:7684","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7684","2016-08-22T17:50:38+00:00"
"NDUFAF1","HGNC:18828","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18828","2016-08-22T17:50:39+00:00"
"NDUFAF2","HGNC:28086","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:28086","2016-08-22T17:50:40+00:00"
"NDUFAF5","HGNC:15899","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:15899","2016-08-22T17:50:41+00:00"
"NDUFB3","HGNC:7698","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7698","2016-08-22T17:50:41+00:00"
"NDUFS4","HGNC:7711","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7711","2016-08-22T17:50:42+00:00"
"NDUFS6","HGNC:7713","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7713","2016-08-22T17:50:43+00:00"
"NDUFS7","HGNC:7714","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7714","2016-08-22T17:50:44+00:00"
"NDUFS8","HGNC:7715","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7715","2016-08-22T17:50:44+00:00"
"NDUFV1","HGNC:7716","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7716","2012-03-22T18:36:39+00:00"
"NDUFV2","HGNC:7717","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7717","2016-08-22T17:50:45+00:00"
"NEBL","HGNC:16932","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:16932","2011-12-21T15:14:43+00:00"
"NEDD9","HGNC:7733","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7733","2019-02-27T17:19:10+00:00"
"NEFH","HGNC:7737","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7737","2025-07-08T12:32:59-04:00"
"NEFL","HGNC:7739","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7739","2018-09-17T19:20:30+00:00"
"NEK1","HGNC:7744","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7744","2013-08-01T16:42:40+00:00"
"NELFA","HGNC:12768","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:12768","2012-09-06T16:57:44+00:00"
"NEXMIF","HGNC:29433","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:29433","2019-06-26T12:41:14-04:00"
"NF1","HGNC:7765","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7765","2023-02-12T05:32:18+00:00"
"NF2","HGNC:7773","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7773","2020-09-08T17:01:48+00:00"
"NFIA","HGNC:7784","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7784","2017-01-12T19:28:00+00:00"
"NFIB","HGNC:7785","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7785","2024-12-10T12:26:33-05:00"
"NFIX","HGNC:7788","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7788","2022-04-12T16:18:38+00:00"
"NGLY1","HGNC:17646","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17646","2015-02-18T15:59:30+00:00"
"NHP2","HGNC:14377","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14377","2015-03-04T15:42:36+00:00"
"NHS","HGNC:7820","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7820","2021-04-28T16:21:25+00:00"
"NIPA1","HGNC:17043","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17043","2012-04-04T18:51:08+00:00"
"NIPA2","HGNC:17044","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17044","2012-04-04T18:51:44+00:00"
"NIPBL","HGNC:28862","Sufficient Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:28862","2020-08-26T16:34:41+00:00"
"NKX2-5","HGNC:2488","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2488","2020-07-22T13:41:24-04:00"
"NKX3-2","HGNC:951","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:951","2016-08-22T17:50:46+00:00"
"NLGN1","HGNC:14291","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14291","2016-03-25T17:26:30+00:00"
"NLGN3","HGNC:14289","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14289","2012-07-25T14:56:36+00:00"
"NLGN4X","HGNC:14287","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14287","2025-03-26T12:55:45-04:00"
"NNAT","HGNC:7860","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7860","2012-04-28T10:58:02+00:00"
"NODAL","HGNC:7865","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7865","2013-08-08T14:20:40+00:00"
"NOG","HGNC:7866","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7866","2021-01-12T17:18:02+00:00"
"NONO","HGNC:7871","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7871","2024-07-24T12:51:14-04:00"
"NOP10","HGNC:14378","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14378","2025-02-12T15:08:39-05:00"
"NOTCH1","HGNC:7881","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7881","2024-09-24T12:12:51-04:00"
"NOTCH2","HGNC:7882","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7882","2014-07-17T20:20:14+00:00"
"NPC1","HGNC:7897","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:7897","2016-08-22T17:50:47+00:00"
